customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department,full_name,spending_per_order,age_category,high_spender,high_earner,days_since_registration,email_domain,customer_score
837,Maria,Davis,jacobscindy@example.org,(438)260-2826x254,29,Carlosburgh,Tokelau,"Exhibitions officer, museum/gallery",145727,2025-06-23,2025-08-28 10:54:28.363485,1,3098.67,Gold,True,Sales,Maria Davis,1549.34,Young (18-29),True,True,108,example.org,2199.069
838,Jennifer,Kelly,randerson@example.com,400-679-4193,64,Whitneybury,Tajikistan,Structural engineer,38302,2024-12-22,2025-08-11 21:40:20.831525,42,4835.82,Platinum,True,Finance,Jennifer Kelly,112.46,Senior (50+),True,False,291,example.com,4645.074
839,Timothy,Jensen,blevinssandra@example.org,001-448-470-9872x64963,61,Christianfort,Tajikistan,Hydrogeologist,95214,2025-04-11,2025-08-15 16:24:37.467316,49,2757.34,Gold,False,HR,Timothy Jensen,55.15,Senior (50+),True,True,181,example.org,3400.138
842,Alexander,Lindsey,christinadavis@example.org,+1-372-821-1386x9087,20,Thomasville,Anguilla,Forensic scientist,104843,2024-04-27,2025-09-06 18:42:35.854350,41,4181.5,Platinum,False,IT,Alexander Lindsey,99.56,Young (18-29),True,True,530,example.org,4157.049999999999
843,Kiara,Paul,lutzdaniel@example.org,+1-217-407-4436,41,Port Kevin,Togo,"Conservator, museum/gallery",58930,2024-01-21,2025-08-14 10:40:34.394154,38,3589.23,Bronze,True,Operations,Kiara Paul,92.03,Middle-aged (30-49),True,False,627,example.org,3652.461
845,Thomas,Miller,tmorrison@example.net,+1-302-845-5985,65,East Danielshire,Papua New Guinea,Clinical psychologist,146710,2024-04-29,2025-09-07 00:32:09.081849,26,4110.13,Bronze,False,Finance,Thomas Miller,152.23,Senior (50+),True,True,528,example.net,3657.091
846,Bonnie,Skinner,lindafernandez@example.com,001-849-286-4786x86237,20,New Aliciaport,Korea,Futures trader,126246,2023-09-26,2025-09-01 14:15:34.115864,4,4172.28,Bronze,True,Finance,Bonnie Skinner,834.46,Young (18-29),True,True,744,example.com,3040.5959999999995
848,Samuel,Cole,gordondavid@example.net,265.746.2202x12372,51,Aaronborough,Senegal,Engineering geologist,116098,2023-09-10,2025-08-10 17:40:54.100296,15,2850.14,Silver,False,Operations,Samuel Cole,178.13,Senior (50+),True,True,760,example.net,2445.098
849,Amy,Bennett,julia67@example.org,001-319-300-8899,24,Davidtown,Angola,TEFL teacher,130438,2025-08-07,2025-09-04 15:07:07.131056,40,2882.82,Platinum,False,IT,Amy Bennett,70.31,Young (18-29),True,True,63,example.org,3217.974
850,Patrick,Mullins,loritaylor@example.com,279.789.7906,28,Amyland,Western Sahara,Sports development officer,133869,2024-07-15,2025-09-09 02:48:59.039735,11,2749.83,Gold,True,Finance,Patrick Mullins,229.15,Young (18-29),True,True,451,example.com,2254.881
851,Paul,Williams,morselisa@example.net,343.736.1137x11815,56,Markberg,Senegal,"Teacher, secondary school",88066,2025-08-12,2025-08-19 09:20:51.023095,22,4512.42,Gold,False,HR,Paul Williams,196.19,Senior (50+),True,True,58,example.net,3818.694
852,Teresa,Lopez,linda01@example.com,853.646.6075,66,Brandiview,Tokelau,Ophthalmologist,113000,2024-07-20,2025-08-14 13:35:19.438033,27,4130.77,Gold,True,Finance,Teresa Lopez,147.53,Senior (50+),True,True,446,example.com,3701.539
853,Brian,Brown,josephschneider@example.org,(681)282-2387,52,South Donald,Marshall Islands,Logistics and distribution manager,58039,2024-09-09,2025-08-12 05:15:16.043773,24,3828.54,Gold,False,HR,Brian Brown,153.14,Senior (50+),True,False,395,example.org,3399.9779999999996
854,Jose,Nguyen,taylorclarke@example.com,+1-336-442-3570x0412,46,Danielville,Poland,Personal assistant,82047,2025-07-25,2025-08-28 23:14:25.914185,0,3631.57,Gold,True,Finance,Jose Nguyen,3631.57,Middle-aged (30-49),True,False,76,example.com,2542.099
856,Jennifer,Reese,jamesstrong@example.net,001-861-751-2048x5076,19,Port Kelsey,Saint Martin,Further education lecturer,131125,2024-04-24,2025-08-31 21:07:36.600128,44,4111.69,Silver,True,IT,Jennifer Reese,91.37,Young (18-29),True,True,533,example.net,4198.182999999999
859,Stephanie,Chase,tonya97@example.com,+1-478-249-4771,22,West Alexis,Isle of Man,Clinical embryologist,124841,2025-04-20,2025-08-19 05:12:58.507033,20,3964.52,Silver,False,Operations,Stephanie Chase,188.79,Young (18-29),True,True,172,example.com,3375.1639999999998
860,Ariel,Holder,davidedwards@example.com,440.346.6821,62,Krystalchester,Tajikistan,Forensic psychologist,105527,2024-11-23,2025-09-01 15:42:20.221614,6,2976.16,Gold,True,Operations,Ariel Holder,425.17,Senior (50+),True,True,320,example.com,2263.312
863,Leah,Lopez,wilsonrichard@example.com,+1-586-403-7218x600,59,Lake Jamesmouth,Mexico,"Therapist, drama",141342,2024-12-07,2025-09-06 11:46:34.391635,38,4643.27,Platinum,True,Sales,Leah Lopez,119.06,Senior (50+),True,True,306,example.com,4390.289000000001
864,Brandon,Davis,antonio03@example.com,413.717.1978x6016,51,Lake Williamville,Mozambique,Higher education careers adviser,35397,2025-05-18,2025-08-29 04:50:59.548334,20,2699.65,Silver,False,Finance,Brandon Davis,128.55,Senior (50+),True,False,144,example.com,2489.755
873,James,Serrano,ymartinez@example.com,001-478-937-0317x54380,27,Loriport,Macao,"Journalist, broadcasting",87732,2025-02-05,2025-08-30 06:28:19.496336,2,4621.07,Silver,True,Operations,James Serrano,1540.36,Young (18-29),True,True,246,example.com,3294.749
874,Patrick,Martin,martintownsend@example.com,+1-486-227-2884x07664,41,Delgadofurt,Pitcairn Islands,"Engineer, maintenance",50446,2023-12-23,2025-09-07 11:39:47.274335,48,3642.43,Bronze,True,Operations,Patrick Martin,74.34,Middle-aged (30-49),True,False,656,example.com,3989.7009999999996
875,Michele,Mccarthy,jared86@example.com,(625)892-3868x79060,21,East Brian,Grenada,Metallurgist,61856,2025-03-30,2025-08-17 21:49:27.759825,39,4633.65,Gold,True,Sales,Michele Mccarthy,115.84,Young (18-29),True,False,193,example.com,4413.554999999999
878,Dakota,Juarez,pgreer@example.com,(691)671-6204x29851,64,Raybury,Antigua and Barbuda,Minerals surveyor,48526,2024-01-15,2025-08-13 05:24:05.403789,44,3493.78,Bronze,False,Finance,Dakota Juarez,77.64,Senior (50+),True,False,633,example.com,3765.646
880,Steven,Eaton,dorseylinda@example.org,(937)405-0049x3326,30,Sabrinafurt,Morocco,Environmental manager,133440,2025-05-24,2025-09-05 00:12:46.095851,44,3089.82,Bronze,False,Operations,Steven Eaton,68.66,Middle-aged (30-49),True,True,138,example.org,3482.874
883,Deanna,Kelly,briannabaker@example.net,+1-795-807-0886x4067,49,East Bradleytown,Papua New Guinea,"Civil engineer, contracting",143609,2024-10-26,2025-09-04 09:21:56.884951,38,2657.8,Silver,True,Finance,Deanna Kelly,68.15,Middle-aged (30-49),True,True,348,example.net,3000.46
884,George,Williams,kelseystrong@example.com,590.444.8909,79,West Susan,Egypt,"Engineer, maintenance",90029,2024-01-13,2025-09-07 20:09:56.433116,35,4631.75,Bronze,True,Marketing,George Williams,128.66,Senior (50+),True,True,635,example.com,4292.225
887,Brian,Thomas,emorales@example.com,349.554.2106x294,35,Petersonville,Namibia,Consulting civil engineer,136416,2024-01-19,2025-08-23 12:11:53.521140,3,3128.96,Platinum,True,Finance,Brian Thomas,782.24,Middle-aged (30-49),True,True,629,example.com,2280.272
889,Judy,Patel,leslie24@example.org,721.315.3550,64,Jasonberg,Bolivia,Television camera operator,80096,2024-12-19,2025-08-19 02:29:00.901726,33,4803.03,Silver,False,Marketing,Judy Patel,141.27,Senior (50+),True,False,294,example.org,4352.120999999999
890,Elizabeth,Williams,lwashington@example.com,+1-524-679-2542x2188,54,Isabellaside,Somalia,Clinical molecular geneticist,50021,2024-11-13,2025-09-01 04:43:16.171941,27,4852.69,Gold,False,Finance,Elizabeth Williams,173.31,Senior (50+),True,False,330,example.com,4206.883
892,Nicole,Cook,jill83@example.net,+1-625-867-2620,62,Martinezshire,Slovakia (Slovak Republic),Dispensing optician,122423,2024-05-30,2025-09-06 20:05:54.383795,33,4547.81,Platinum,True,Operations,Nicole Cook,133.76,Senior (50+),True,True,497,example.net,4173.467000000001
894,Kathleen,Gilmore,davissonya@example.org,241.849.9290,71,Jacksonmouth,Armenia,Contractor,145295,2024-07-04,2025-08-10 03:00:43.499484,9,3635.4,Gold,False,HR,Kathleen Gilmore,363.54,Senior (50+),True,True,462,example.org,2814.7799999999997
895,Samantha,Snow,mccartymichael@example.org,(217)340-0391,37,East Nathan,Cook Islands,Solicitor,88065,2024-12-04,2025-08-14 03:39:07.078181,47,4668.84,Gold,True,Marketing,Samantha Snow,97.27,Middle-aged (30-49),True,True,309,example.org,4678.188
900,Ross,Rogers,walterprice@example.com,290.625.4853x626,66,Thompsonhaven,Jordan,Geographical information systems officer,31967,2023-10-25,2025-08-10 11:32:15.943111,17,4750.99,Silver,True,Marketing,Ross Rogers,263.94,Senior (50+),True,False,715,example.com,3835.6929999999998
901,Susan,Larson,vincentrogers@example.com,542.916.4359x9009,22,West Emilyton,Gambia,Records manager,53209,2025-05-19,2025-08-29 04:05:59.897440,28,4335.65,Platinum,False,HR,Susan Larson,149.51,Young (18-29),True,False,143,example.com,3874.9549999999995
903,Rachel,Casey,donna18@example.com,799.200.2772x91084,38,Santosside,Hungary,Advertising account planner,81662,2024-04-08,2025-08-17 04:53:23.018343,39,4695.7,Bronze,True,HR,Rachel Casey,117.39,Middle-aged (30-49),True,False,549,example.com,4456.99
904,Robert,Khan,rogersbenjamin@example.net,874.969.8330,47,Wadetown,Svalbard & Jan Mayen Islands,Ophthalmologist,138397,2024-08-18,2025-09-02 20:41:04.339523,2,4388.9,Silver,False,Operations,Robert Khan,1462.97,Middle-aged (30-49),True,True,417,example.net,3132.2299999999996
905,Rebecca,Kelley,isaacwhite@example.com,794.219.0878x8653,20,Ruizborough,Montserrat,Patent examiner,103098,2024-02-05,2025-08-30 12:14:43.115789,24,2580.63,Bronze,True,Sales,Rebecca Kelley,103.23,Young (18-29),True,True,612,example.com,2526.441
906,Gary,Robertson,barcher@example.net,850-949-2217x04861,46,South Peterburgh,Taiwan,"Biochemist, clinical",82171,2025-03-19,2025-08-22 04:25:56.023125,19,3868.39,Gold,False,Marketing,Gary Robertson,193.42,Middle-aged (30-49),True,False,204,example.net,3277.8729999999996
907,Francisco,Galvan,wellssherry@example.net,001-328-491-9827,45,Parkborough,Sierra Leone,"Exhibitions officer, museum/gallery",68590,2024-08-12,2025-08-23 20:15:50.643768,39,4595.16,Silver,False,Operations,Francisco Galvan,114.88,Middle-aged (30-49),True,False,423,example.net,4386.611999999999
910,Michelle,Smith,rfinley@example.net,415.389.0164,23,Aaronmouth,Singapore,Armed forces training and education officer,62778,2023-12-01,2025-08-11 18:00:06.763245,20,3458.59,Silver,True,IT,Michelle Smith,164.69,Young (18-29),True,False,678,example.net,3021.013
911,Carol,Moore,brad03@example.org,480.681.7262x82968,25,Meganmouth,Sao Tome and Principe,Air traffic controller,122566,2025-01-03,2025-08-10 16:41:15.516244,28,3170.36,Bronze,False,Operations,Carol Moore,109.32,Young (18-29),True,True,279,example.org,3059.252
912,Dylan,Romero,stephanie27@example.net,411-968-0691x961,68,Myerstown,Moldova,Amenity horticulturist,97065,2024-09-30,2025-09-04 08:07:05.615113,39,4748.77,Platinum,False,IT,Dylan Romero,118.72,Senior (50+),True,True,374,example.net,4494.139
913,John,Wilson,reidlinda@example.com,644.743.5962,67,Yoderland,Christmas Island,"Administrator, arts",52398,2025-02-27,2025-08-18 23:24:13.368823,21,2827.46,Silver,True,Marketing,John Wilson,128.52,Senior (50+),True,False,224,example.com,2609.2219999999998
915,Aaron,Hull,john52@example.net,205-553-6481x8754,67,Wilcoxview,Tajikistan,"Sales professional, IT",88491,2024-10-12,2025-08-13 16:24:39.892814,18,3132.26,Bronze,True,Marketing,Aaron Hull,164.86,Senior (50+),True,True,362,example.net,2732.582
917,Elizabeth,Thompson,beanjacob@example.net,(822)469-9206x6617,52,West Nicholas,Nauru,Tourist information centre manager,135834,2025-01-01,2025-08-14 17:56:41.262389,0,3039.92,Platinum,True,Marketing,Elizabeth Thompson,3039.92,Senior (50+),True,True,281,example.net,2127.944
919,Cody,Gonzalez,theresagreene@example.org,(960)800-1440,56,Port Christina,San Marino,Broadcast engineer,30861,2025-08-08,2025-08-19 06:24:19.458888,15,4410.84,Gold,True,IT,Cody Gonzalez,275.68,Senior (50+),True,False,62,example.org,3537.5879999999997
920,Denise,Perez,harrelljessica@example.net,734-410-3897,29,Andersonshire,New Zealand,"Sound technician, broadcasting/film/video",49432,2024-07-22,2025-08-19 22:26:11.176594,3,3266.38,Bronze,True,IT,Denise Perez,816.6,Young (18-29),True,False,444,example.net,2376.466
922,Amy,Kaufman,banksmeredith@example.com,+1-820-817-5307,44,New Ryanmouth,Lesotho,"Designer, ceramics/pottery",53363,2025-03-15,2025-08-29 16:00:48.113909,10,3360.45,Silver,False,Operations,Amy Kaufman,305.5,Middle-aged (30-49),True,False,208,example.com,2652.3149999999996
924,Michael,Perez,toddkathleen@example.org,9255999193,75,South Billy,French Southern Territories,Educational psychologist,79668,2025-04-23,2025-09-04 16:07:08.451852,4,3792.21,Bronze,False,HR,Michael Perez,758.44,Senior (50+),True,False,169,example.org,2774.547
925,Lance,Bradford,andrea04@example.com,(307)986-2351x07651,26,Lake Angelastad,Benin,Radiation protection practitioner,45993,2025-01-29,2025-09-07 22:45:51.283804,44,4297.04,Gold,False,Finance,Lance Bradford,95.49,Young (18-29),True,False,253,example.com,4327.928
926,Garrett,Medina,christian56@example.org,309-718-5805x581,31,Greenfurt,Paraguay,Medical secretary,121203,2024-03-08,2025-08-30 02:38:46.939748,13,3060.27,Bronze,True,HR,Garrett Medina,218.59,Middle-aged (30-49),True,True,580,example.org,2532.189
927,Sandra,Williams,anicholson@example.org,409-430-4541x8403,64,Port Amberborough,Namibia,Museum/gallery exhibitions officer,120263,2024-06-22,2025-08-14 22:15:49.917783,38,4669.46,Gold,False,Finance,Sandra Williams,119.73,Senior (50+),True,True,474,example.org,4408.621999999999
928,Shelby,Simon,willieherman@example.net,+1-864-707-8802,72,New Heidi,Bermuda,Museum/gallery exhibitions officer,71482,2024-04-02,2025-08-23 05:42:41.713140,16,2626.96,Gold,True,Finance,Shelby Simon,154.53,Senior (50+),True,False,555,example.net,2318.872
929,Caroline,Camacho,matthewbutler@example.org,2398744088,54,Williamsside,Liberia,Archivist,95063,2024-11-18,2025-08-11 08:22:24.096308,33,3645.92,Platinum,False,Marketing,Caroline Camacho,107.23,Senior (50+),True,True,325,example.org,3542.144
930,Erin,Wilson,fernandezjennifer@example.net,+1-643-711-3266x1158,74,West Frankfurt,Dominican Republic,Electronics engineer,109876,2025-01-02,2025-08-13 11:04:12.289040,14,3542.94,Silver,True,IT,Erin Wilson,236.2,Senior (50+),True,True,280,example.net,2900.058
931,Diana,Johnson,rlindsey@example.org,(605)739-7077,19,Kennethton,Tonga,Ship broker,90933,2025-01-17,2025-08-30 11:39:02.834519,40,3983.66,Silver,False,HR,Diana Johnson,97.16,Young (18-29),True,True,265,example.org,3988.562
932,Devin,Davidson,christopherchristensen@example.com,(819)495-3946x7662,20,West Jacqueline,Morocco,Mining engineer,73750,2025-07-14,2025-08-21 00:24:43.000568,22,2802.08,Silver,True,Operations,Devin Davidson,121.83,Young (18-29),True,False,87,example.com,2621.456
934,Ryan,Smith,andersonalyssa@example.net,564-209-8910,50,East Brianbury,Northern Mariana Islands,Air cabin crew,102088,2023-12-22,2025-08-14 04:13:06.547876,20,3835.16,Bronze,False,Sales,Ryan Smith,182.63,Senior (50+),True,True,657,example.net,3284.6119999999996
935,Charlene,Morgan,katrinastevens@example.com,001-279-253-1926,43,Williamsmouth,Guernsey,"Research officer, government",124948,2025-07-23,2025-08-29 23:10:35.482185,36,3079.97,Bronze,True,Marketing,Charlene Morgan,83.24,Middle-aged (30-49),True,True,78,example.com,3235.979
936,Jonathan,Nelson,bradleymitchell@example.net,+1-844-753-8118x081,39,Alyssaport,Turks and Caicos Islands,Heritage manager,139291,2025-03-19,2025-08-22 01:29:34.880129,21,4611.4,Platinum,False,IT,Jonathan Nelson,209.61,Middle-aged (30-49),True,True,204,example.net,3857.9799999999996
938,Robert,Dorsey,andersonmichael@example.org,(885)901-5301x731,68,West Rodneystad,Malta,Printmaker,136714,2024-10-31,2025-08-21 07:41:47.812276,26,4638.95,Bronze,False,Finance,Robert Dorsey,171.81,Senior (50+),True,True,343,example.org,4027.265
939,Harold,Turner,johnnguyen@example.com,001-940-264-5315,64,Jenniferville,Montserrat,Cartographer,118892,2025-03-16,2025-09-07 02:10:00.055198,20,2775.89,Bronze,True,Finance,Harold Turner,132.19,Senior (50+),True,True,207,example.com,2543.1229999999996
941,John,Reese,zabbott@example.net,284-730-1922,39,Burnsborough,Comoros,Cytogeneticist,79183,2025-01-25,2025-08-28 05:30:05.780602,40,2671.37,Silver,False,Marketing,John Reese,65.16,Middle-aged (30-49),True,False,257,example.net,3069.959
942,Timothy,Hartman,jasonmurillo@example.com,440-628-2532x6769,56,South Thomas,Dominica,Wellsite geologist,45315,2025-07-22,2025-08-14 21:38:27.872378,50,3757.7,Gold,True,Sales,Timothy Hartman,73.68,Senior (50+),True,False,79,example.com,4130.389999999999
943,Jennifer,Dillon,brandonallen@example.org,5914401693,44,Kellyborough,French Southern Territories,"Research officer, trade union",41376,2025-01-03,2025-08-28 06:10:56.691000,31,4385.24,Gold,False,Sales,Jennifer Dillon,137.04,Middle-aged (30-49),True,False,279,example.org,3999.6679999999997
946,Brian,Gray,rogerslawrence@example.net,942.741.0740x27406,39,South Shawn,Burundi,Meteorologist,93369,2024-10-29,2025-08-10 04:34:37.565814,46,4369.4,Gold,False,Marketing,Brian Gray,92.97,Middle-aged (30-49),True,True,345,example.net,4438.58
947,Sara,Greer,cameronjohn@example.com,985.664.6149,67,Brookeshire,Cote d'Ivoire,Civil Service administrator,144268,2024-09-25,2025-08-16 15:29:55.571774,6,4110.69,Silver,True,Operations,Sara Greer,587.24,Senior (50+),True,True,379,example.com,3057.4829999999997
948,Brenda,Carrillo,igoodman@example.net,291-649-8609x955,20,East Madison,Singapore,Press photographer,90210,2024-04-12,2025-08-13 22:40:36.888716,24,3568.39,Bronze,True,Sales,Brenda Carrillo,142.74,Young (18-29),True,True,545,example.net,3217.8729999999996
949,Julie,Hester,patricia12@example.org,(789)581-1594,77,Allenland,Cocos (Keeling) Islands,"Production designer, theatre/television/film",35771,2024-07-24,2025-08-31 02:07:22.572980,43,4240.62,Bronze,False,HR,Julie Hester,96.38,Senior (50+),True,False,442,example.org,4258.433999999999
950,Samantha,Martin,lisastanton@example.net,474-422-5678x7188,74,South Alicia,Mayotte,Radiation protection practitioner,36047,2023-10-21,2025-08-29 20:03:53.538841,6,2602.89,Gold,True,Finance,Samantha Martin,371.84,Senior (50+),True,False,719,example.net,2002.0229999999997
951,Teresa,Roberts,yboyd@example.net,634-895-6479,66,Port Erinhaven,Japan,"Producer, radio",70913,2024-12-07,2025-08-27 03:20:24.480008,40,4460.68,Gold,True,Marketing,Teresa Roberts,108.8,Senior (50+),True,False,306,example.net,4322.476000000001
955,Ronald,Hunt,maryhoover@example.org,001-817-203-6309x4423,22,North Laura,Grenada,Art therapist,70812,2024-10-08,2025-09-01 04:40:16.563636,39,4461.22,Platinum,True,Marketing,Ronald Hunt,111.53,Young (18-29),True,False,366,example.org,4292.853999999999
957,Chelsea,Rose,louis07@example.org,(267)748-0957x394,45,East Dianechester,Afghanistan,Dispensing optician,81369,2025-02-14,2025-08-17 15:32:10.311372,11,3523.39,Platinum,False,Sales,Chelsea Rose,293.62,Middle-aged (30-49),True,False,237,example.org,2796.3729999999996
958,Dylan,Wiggins,solistara@example.com,392.958.4907x34203,39,Ruizside,Jordan,Psychiatrist,137143,2024-05-31,2025-08-21 01:51:00.690743,12,3564.49,Bronze,False,Finance,Dylan Wiggins,274.19,Middle-aged (30-49),True,True,496,example.com,2855.1429999999996
962,Sonya,Johnson,nicoleperez@example.net,001-600-965-4870,62,Carpenterview,Barbados,"Producer, television/film/video",117186,2024-07-12,2025-08-19 12:53:08.830433,21,3943.89,Gold,False,HR,Sonya Johnson,179.27,Senior (50+),True,True,454,example.net,3390.723
964,Jamie,Johnson,susanjennings@example.com,223-796-1219,36,New Natalieside,Bolivia,"Designer, fashion/clothing",130655,2025-07-18,2025-08-29 12:42:13.477243,22,3022.2,Silver,True,HR,Jamie Johnson,131.4,Middle-aged (30-49),True,True,83,example.com,2775.54
968,Charles,Brown,ptapia@example.net,323-750-3687,68,Fuentesside,Netherlands,Cabin crew,74852,2025-03-05,2025-08-27 14:26:08.004838,34,3470.67,Silver,True,Operations,Charles Brown,99.16,Senior (50+),True,False,218,example.net,3449.469
969,Samuel,Salas,jmedina@example.org,+1-544-856-8446x7940,77,Mckaytown,Bahrain,Podiatrist,123311,2024-02-15,2025-08-14 03:49:38.953143,36,4183.74,Bronze,False,Sales,Samuel Salas,113.07,Senior (50+),True,True,602,example.org,4008.6179999999995
971,Kevin,Martin,jeremyevans@example.com,001-551-685-4839x6607,24,Laurafort,Russian Federation,Forest/woodland manager,119850,2024-06-19,2025-08-31 22:23:10.882379,38,3856.72,Platinum,False,HR,Kevin Martin,98.89,Young (18-29),True,True,477,example.com,3839.7039999999997
973,Mary,Contreras,dhale@example.net,001-448-837-7402,60,Elizabethbury,Cook Islands,Air cabin crew,49558,2025-04-24,2025-08-22 20:39:22.160377,28,2656.28,Platinum,False,Marketing,Mary Contreras,91.6,Senior (50+),True,False,168,example.net,2699.3959999999997
975,Joshua,Shepherd,taylormelinda@example.org,(934)899-8013,80,South Tracy,Niger,"Administrator, sports",149946,2023-11-16,2025-09-05 01:05:25.207628,22,4951.45,Bronze,False,Marketing,Joshua Shepherd,215.28,Senior (50+),True,True,693,example.org,4126.014999999999
980,Wayne,Brown,fhanna@example.com,991.851.1436,30,Lake Dale,South Georgia and the South Sandwich Islands,"Administrator, local government",102800,2024-08-29,2025-08-26 13:45:24.656940,24,4216.64,Gold,False,Marketing,Wayne Brown,168.67,Middle-aged (30-49),True,True,406,example.com,3671.648
982,Brian,Haley,psawyer@example.net,205-322-4114x20667,19,Charlesmouth,Saint Vincent and the Grenadines,Theatre stage manager,48873,2024-10-27,2025-08-10 16:34:53.867385,46,4424.44,Platinum,True,IT,Brian Haley,94.14,Young (18-29),True,False,347,example.net,4477.108
983,Tonya,Morales,jamiesingh@example.org,(422)440-0539,26,North Nathan,Burundi,Air broker,114180,2023-11-17,2025-08-30 00:22:40.661718,26,4300.76,Platinum,True,HR,Tonya Morales,159.29,Young (18-29),True,True,692,example.org,3790.532
984,Christina,Williams,wilsonjared@example.net,533-491-3325x2861,50,Lake Carla,Grenada,Paramedic,85590,2025-01-17,2025-08-20 02:46:45.019007,35,4100.36,Platinum,False,Marketing,Christina Williams,113.9,Senior (50+),True,False,265,example.net,3920.2519999999995
986,John,Stanley,gregory73@example.com,(415)726-6559x1476,50,Port Danielle,Bahamas,Water quality scientist,65291,2025-07-09,2025-08-22 14:42:23.777353,26,4632.82,Gold,True,IT,John Stanley,171.59,Senior (50+),True,False,92,example.com,4022.9739999999997
988,Veronica,Snyder,kennethmorgan@example.org,(676)838-3543,64,Vincentchester,Egypt,Technical brewer,125852,2023-09-28,2025-09-02 15:53:05.518842,33,4917.9,Gold,False,Finance,Veronica Snyder,144.64,Senior (50+),True,True,742,example.org,4432.53
994,Christopher,Morales,beth91@example.org,3428028866,21,Lake Tammieton,Egypt,"Horticulturist, amenity",116025,2023-12-23,2025-09-07 18:16:15.886944,18,4044.48,Bronze,False,HR,Christopher Morales,212.87,Young (18-29),True,True,656,example.org,3371.136
996,Jacqueline,Miller,iwilson@example.net,394-602-4702,57,North Davidside,Kuwait,Hydrographic surveyor,66827,2024-04-27,2025-09-06 09:03:16.139924,17,4289.29,Bronze,True,Finance,Jacqueline Miller,238.29,Senior (50+),True,False,530,example.net,3512.5029999999997
997,Sarah,Jones,taraalvarez@example.net,(976)646-3913x810,29,Lake Valerieville,Slovenia,Technical brewer,149292,2025-09-08,2025-08-15 04:44:39.538638,37,3694.84,Platinum,False,Marketing,Sarah Jones,97.23,Young (18-29),True,True,31,example.net,3696.388
999,Cynthia,Campbell,villasteven@example.net,+1-594-288-5669x489,80,West Danielmouth,Jersey,Production engineer,41062,2024-05-20,2025-08-30 00:29:17.621358,9,2977.72,Silver,False,HR,Cynthia Campbell,297.77,Senior (50+),True,False,507,example.net,2354.4039999999995
1000,Richard,Diaz,olivia27@example.net,001-217-926-6256x5046,67,Lake Bradport,Togo,Haematologist,80222,2023-11-29,2025-08-16 19:01:18.086431,15,3303.34,Silver,True,Finance,Richard Diaz,206.46,Senior (50+),True,False,680,example.net,2762.3379999999997
