customer_id,first_name,last_name,email,phone,age,city,country,job_title,salary,registration_date,last_login,orders_count,total_spent,customer_segment,is_active,department
142,John,Brown,rguerrero@example.org,001-507-944-6660x9935,66,Williamburgh,Tajikistan,"Surveyor, insurance",95338,2024-01-19,2025-08-13 01:06:31.141402,40,2210.2,Bronze,True,Sales
143,David,Green,staceylam@example.net,635-934-6554,53,South Brianshire,Mozambique,Web designer,47172,2023-10-31,2025-09-05 19:13:16.351331,18,2190.58,Platinum,True,IT
144,Vincent,Dillon,amoreno@example.org,(423)356-9725,80,Cookburgh,Germany,Barrister,112578,2023-09-12,2025-08-18 07:46:28.218826,38,3996.57,Silver,False,Finance
145,Kathleen,Jackson,tracygallagher@example.org,(296)566-6760,18,Stephaniemouth,Saudi Arabia,Set designer,102384,2024-01-26,2025-08-30 10:05:35.183227,26,466.05,Bronze,False,IT
146,Courtney,Wright,larry16@example.net,001-742-810-4478,59,West Wendy,Liechtenstein,Mechanical engineer,139070,2025-03-10,2025-08-15 01:33:02.055047,9,2491.88,Gold,False,HR
147,Rebecca,Burnett,perezjessica@example.org,609.282.1506,71,Lake Danieltown,Australia,Commercial art gallery manager,93242,2024-07-09,2025-08-21 12:37:01.753508,30,1218.65,Silver,False,Marketing
148,Amy,Wells,jamiejennings@example.org,661-384-9926x1891,76,South Jamesborough,Slovakia (Slovak Republic),General practice doctor,108561,2025-05-08,2025-09-08 07:28:50.320251,32,3731.46,Silver,True,Sales
149,Michael,Ortiz,benjamincrawford@example.org,001-375-330-0119x721,67,Dawnmouth,French Polynesia,"Geneticist, molecular",133547,2024-08-13,2025-08-13 02:41:48.707829,26,1699.38,Gold,True,Sales
150,Gregg,Williams,michael56@example.net,610-302-2557,64,Lisaburgh,Brazil,Oncologist,69132,2024-06-27,2025-08-23 19:32:32.275904,37,2899.62,Platinum,True,HR
151,Mary,Vaughn,pmarsh@example.org,920-421-6979,52,Maxwelltown,Tokelau,"Conservator, furniture",93483,2024-08-27,2025-08-24 18:16:58.237964,22,1662.2,Platinum,False,Sales
152,Paige,Alexander,greenleon@example.net,+1-889-493-5889x16375,73,North Dawnburgh,Madagascar,"Psychotherapist, child",54727,2025-05-23,2025-09-05 04:48:49.324916,44,1194.03,Platinum,True,HR
153,Charles,Vasquez,markramirez@example.net,986.363.1779,20,Westville,Luxembourg,Adult nurse,71704,2023-11-23,2025-08-22 11:43:05.515575,47,2364.88,Platinum,False,Operations
154,Angela,Smith,connersylvia@example.net,988-737-5503x7589,68,Wilsonbury,Afghanistan,Licensed conveyancer,137577,2024-05-25,2025-08-29 03:04:13.779777,41,4904.09,Platinum,True,Marketing
155,Lauren,Kelley,jacqueline02@example.com,(561)949-3316,50,Lake Matthew,Saudi Arabia,Patent examiner,107356,2023-10-12,2025-08-29 02:46:03.291991,21,4348.5,Platinum,True,Finance
156,Emily,Martinez,lellis@example.net,(470)480-8697,76,North Paul,Netherlands Antilles,Trading standards officer,89890,2025-06-15,2025-08-25 05:47:37.429363,0,3612.22,Platinum,True,IT
157,Patrick,Petty,joshuastuart@example.com,522.669.8485x833,48,Samanthaberg,Russian Federation,"Editor, magazine features",132436,2024-09-11,2025-08-30 22:44:20.635901,16,1692.81,Platinum,True,Sales
158,Marcus,Wilson,anna99@example.net,001-268-546-0810x620,72,Karenburgh,France,Fitness centre manager,118389,2023-12-25,2025-08-11 23:29:53.079651,34,1900.05,Gold,False,Finance
159,Kristen,Harris,howardshaun@example.net,+1-283-286-3840x66658,20,Jamesmouth,Switzerland,Equality and diversity officer,110931,2025-07-06,2025-08-31 06:10:02.546570,4,1173.85,Gold,True,Operations
160,Deborah,Fischer,kimberlybrandt@example.com,621.422.8160x648,23,New Meghan,Albania,Lawyer,86881,2024-08-14,2025-09-07 05:49:49.615620,6,3801.85,Bronze,False,Marketing
161,Bill,Mcfarland,ayalacolleen@example.net,479-885-1583x2818,62,Davisbury,Turks and Caicos Islands,"Engineer, production",69251,2025-01-05,2025-08-20 01:12:08.462897,1,229.95,Bronze,False,Sales
162,Kelly,Clements,wbarajas@example.net,7158739930,41,South Jonathanport,Anguilla,"Scientist, forensic",86450,2025-05-01,2025-08-21 08:48:15.245284,9,1220.99,Platinum,True,Marketing
163,Leah,Griffin,phillipsdenise@example.com,811.328.8013x36138,29,North Stephen,Greenland,Applications developer,40350,2023-11-11,2025-08-11 17:54:26.839751,39,4354.2,Silver,False,Finance
164,Laura,Grant,rhondarussell@example.com,+1-366-750-6180x9190,27,West Kristinport,New Caledonia,Chartered legal executive (England and Wales),60433,2024-04-01,2025-09-06 22:03:06.760299,29,3189.52,Platinum,False,Operations
165,Patrick,Short,wellsamanda@example.org,001-268-842-4508x8210,18,West Jasonstad,Croatia,Passenger transport manager,147821,2025-07-02,2025-09-04 15:53:05.342677,29,4506.05,Silver,True,HR
166,Douglas,White,james29@example.org,001-487-581-4141x39755,78,West Christineborough,Ghana,"Radiographer, diagnostic",75293,2024-08-03,2025-08-28 14:36:03.579232,37,1495.77,Platinum,False,HR
167,Kevin,Silva,lindsey62@example.org,333-464-5257x77547,72,Port Juanberg,Uganda,Solicitor,69599,2024-01-30,2025-09-01 02:59:11.647379,12,4996.87,Platinum,True,Marketing
168,Courtney,Luna,atkinsoncrystal@example.net,001-969-430-8488,42,Philipshire,Saint Martin,Horticultural therapist,104963,2023-12-15,2025-08-25 03:38:35.260210,22,2874.06,Gold,True,Operations
169,Christopher,Cox,batesmelanie@example.net,+1-928-527-2299x27503,43,West Miketon,Paraguay,"Engineer, maintenance",65976,2024-09-21,2025-09-02 20:41:09.504947,0,2829.65,Bronze,False,Sales
170,Paul,Hardin,williamsdeborah@example.org,001-384-649-8926x659,67,Kaufmanbury,Maldives,"Optician, dispensing",134708,2024-05-23,2025-09-05 03:35:32.741490,14,3035.32,Gold,True,Operations
171,Tommy,Olson,shawdon@example.org,318.543.2225,30,Shepherdville,Liberia,Quality manager,111381,2024-08-24,2025-08-27 20:12:14.009713,16,3388.82,Silver,True,Operations
172,Deborah,Jenkins,bradleyberry@example.org,(880)292-0242,59,Staceyborough,Kiribati,Training and development officer,35167,2025-09-03,2025-09-05 03:17:31.818187,19,3943.05,Bronze,False,Operations
173,George,Greer,laurahoover@example.org,+1-484-325-7991x366,26,East Alexandrahaven,Poland,Personnel officer,41813,2025-05-05,2025-08-28 06:48:08.558296,18,1633.6,Platinum,True,Marketing
174,Gregory,Valenzuela,richamanda@example.org,772-298-0686,26,Perezfort,Somalia,Museum/gallery curator,133089,2024-05-22,2025-09-03 06:09:41.732814,34,4382.3,Gold,False,Marketing
175,Rebecca,Hood,colemanjonathan@example.org,349-286-4300,34,Penamouth,Ireland,Medical illustrator,149806,2023-11-25,2025-08-22 21:36:21.558894,30,4836.92,Gold,False,IT
176,Brenda,Green,ncunningham@example.com,+1-763-868-8725x88744,47,Port Michelle,British Indian Ocean Territory (Chagos Archipelago),Event organiser,39869,2024-07-31,2025-08-31 02:20:19.258429,9,3770.76,Silver,False,Finance
177,Evan,Lewis,zhartman@example.net,+1-602-560-1279x611,41,Christopherton,Saint Kitts and Nevis,Music tutor,41836,2025-07-20,2025-08-22 03:17:55.472676,50,1972.87,Gold,True,HR
178,Diana,Mitchell,bautistalori@example.net,470.238.4309x8839,41,Johntown,Cayman Islands,Chartered legal executive (England and Wales),118188,2025-09-06,2025-09-02 12:11:56.102307,47,3361.7,Platinum,False,IT
179,Michael,Foster,aprilmclaughlin@example.org,584-989-5543,61,Andrewsview,China,Optometrist,60647,2024-09-13,2025-08-26 21:02:54.807758,30,125.12,Gold,True,Operations
180,Wesley,Morgan,prattsue@example.net,001-947-269-7357,22,Wilsonland,Hong Kong,English as a second language teacher,113283,2025-01-15,2025-08-17 00:23:02.919223,29,4546.94,Gold,False,IT
181,Leslie,Moses,haynesjose@example.com,565-618-2755,26,Lake Felicia,United States of America,Energy manager,35943,2024-09-07,2025-08-16 02:35:39.669333,2,1521.82,Platinum,True,IT
182,Jill,Salas,jermaineconley@example.net,(721)911-7908x075,33,Travishaven,Fiji,Occupational therapist,146294,2024-02-18,2025-08-27 10:02:00.163013,34,678.32,Platinum,False,Operations
183,Brian,Lloyd,cayers@example.net,(362)771-8750x036,78,Chloeview,Colombia,Sports therapist,127404,2024-03-19,2025-08-18 04:48:30.130929,44,4729.87,Platinum,True,HR
184,Susan,Cooper,victorclark@example.net,001-855-864-7292x93143,59,East Lauren,Saint Vincent and the Grenadines,Dealer,42978,2024-08-19,2025-08-10 09:50:56.018524,31,3078.26,Gold,True,Operations
185,Robert,Taylor,kristen44@example.net,001-306-912-0347,41,Jordanstad,Monaco,"Surveyor, hydrographic",58477,2025-07-21,2025-08-17 20:23:20.827573,28,2223.48,Silver,False,IT
186,Andrew,Martinez,barbarasantos@example.net,(645)958-7716,80,Port Gary,Sri Lanka,Leisure centre manager,119873,2024-07-13,2025-08-28 11:41:51.878042,23,2722.33,Gold,True,HR
187,Richard,Meadows,martinjeremy@example.com,+1-444-296-4759x8762,35,Lake Jimmy,El Salvador,Cartographer,54878,2024-02-09,2025-08-22 00:42:26.151915,7,4745.05,Platinum,True,Operations
188,Cody,Zuniga,bkelley@example.com,411.449.2164x33472,31,North Elizabethmouth,Tonga,Publishing copy,114109,2024-08-15,2025-09-05 05:52:52.323991,40,2985.73,Bronze,True,Sales
189,Sarah,Dunn,tarawolfe@example.org,001-997-596-8845,33,South Kylechester,Eritrea,"Designer, furniture",46505,2024-04-17,2025-08-10 02:54:03.361856,50,2822.89,Bronze,True,Finance
190,Lisa,Charles,justin80@example.net,874.806.4930x8536,31,East Jennifer,Oman,Newspaper journalist,136568,2025-05-06,2025-08-16 17:39:39.568795,14,1642.8,Silver,True,Sales
191,Christian,Garrett,justin84@example.com,612.924.1797,72,West Andrew,Australia,Social researcher,48964,2023-09-25,2025-09-08 06:54:50.112138,8,2701.08,Silver,True,Operations
192,Julian,Martinez,oacosta@example.org,(907)235-6475,73,Christopherberg,Azerbaijan,Geographical information systems officer,33379,2025-03-29,2025-08-12 06:13:53.128790,8,74.3,Silver,False,IT
193,Theodore,Lee,lisa01@example.net,567.930.3718,29,Maldonadoport,Vietnam,IT trainer,64782,2024-01-02,2025-08-31 23:09:54.505938,3,633.79,Platinum,True,Operations
194,Julie,Dunn,kingdanielle@example.org,(803)513-6502x491,22,North Biancafort,Portugal,"Therapist, occupational",92422,2023-12-31,2025-09-02 05:48:29.824005,28,3890.09,Bronze,False,Finance
195,John,Porter,sarah00@example.com,+1-828-712-7358x5730,32,West Rachel,Libyan Arab Jamahiriya,Primary school teacher,110623,2024-10-21,2025-08-26 09:36:10.727080,2,3636.21,Gold,False,Operations
196,Tracy,Knight,mario74@example.net,+1-721-982-7448,79,Port Danafurt,Saint Martin,Electrical engineer,34082,2025-06-15,2025-08-28 17:02:36.100230,3,4992.93,Platinum,False,Operations
197,Michael,Oliver,jennifer86@example.org,478.429.4565x11810,24,East Danielborough,Bolivia,Ambulance person,94260,2024-10-30,2025-09-04 04:58:12.372964,45,4548.5,Bronze,True,Sales
198,Diane,Fox,brandon39@example.net,803-771-7058,56,Port Christinahaven,Armenia,Building services engineer,49442,2025-05-10,2025-08-12 10:56:52.491638,4,630.96,Gold,False,Finance
199,Jason,Stone,hardyamanda@example.org,783.992.8861,51,Andradeburgh,Somalia,Education administrator,68652,2024-10-15,2025-08-25 06:12:47.687072,29,2527.76,Platinum,True,Operations
200,Diane,Ferguson,umahoney@example.net,956-965-9398x36845,25,Smithton,Finland,"Therapist, occupational",141777,2023-09-20,2025-08-14 04:05:46.158619,41,3254.58,Silver,False,HR
201,Pamela,Smith,jasonedwards@example.net,488-689-9210x752,74,Pamelabury,Djibouti,Furniture conservator/restorer,59949,2025-04-23,2025-08-12 21:00:22.074372,26,1694.66,Platinum,False,HR
202,Ricardo,Hardin,cummingslaura@example.org,891.394.0961x0556,64,Lake Denise,Netherlands,"Administrator, arts",42463,2024-12-15,2025-08-29 02:00:49.864005,20,2133.82,Gold,False,Marketing
203,Brian,Warren,amber25@example.net,001-632-806-7998x136,61,East Matthew,Lebanon,"Teacher, music",92163,2025-03-06,2025-08-26 13:30:15.033805,4,456.12,Bronze,True,HR
204,Jose,Ross,iayala@example.org,683.876.9389x8331,24,Gailshire,Benin,"Clinical scientist, histocompatibility and immunogenetics",127594,2025-01-12,2025-08-22 19:47:01.241332,47,1863.23,Silver,True,Finance
205,Michael,Flores,carrillogary@example.com,+1-279-527-0335x211,79,Port Marissa,France,"Administrator, education",103608,2024-05-16,2025-09-03 05:54:59.765260,35,1648.23,Bronze,False,Sales
206,Kevin,Ruiz,jason83@example.org,+1-284-687-9206,73,North Justin,Somalia,Waste management officer,117207,2024-03-25,2025-08-24 01:36:22.441294,48,2114.68,Bronze,False,Finance
207,Sierra,Jones,elizabeth51@example.org,963-268-1579x8123,37,East Sandraport,Grenada,Recruitment consultant,76090,2024-06-22,2025-08-14 19:52:41.609531,6,2889.59,Silver,True,Operations
208,Michael,Bell,joel84@example.org,+1-546-808-4325x6216,48,New Eric,Georgia,Trade union research officer,59392,2024-05-06,2025-08-26 09:14:33.883126,6,1750.57,Gold,True,Sales
209,Jamie,Taylor,michelleparker@example.net,226.729.2518x81252,54,Aliport,Kenya,Graphic designer,59643,2023-12-29,2025-08-15 18:08:47.896992,27,4225.78,Bronze,False,IT
210,David,Johnson,catherine93@example.net,930.751.7289,29,Port Paul,Lebanon,"Copywriter, advertising",65818,2024-01-06,2025-08-16 21:45:03.771741,44,3812.05,Gold,False,IT
211,Ricky,Novak,stephanie33@example.org,827-297-5736,29,Cortezfurt,New Zealand,"Teacher, music",144014,2024-11-16,2025-08-25 21:00:01.538174,9,2831.61,Platinum,True,Marketing
212,Nancy,Buchanan,hayesmargaret@example.org,588.660.8680,65,Sandersport,Singapore,Higher education lecturer,112991,2024-08-11,2025-08-22 19:00:25.976912,1,458.79,Silver,False,HR
213,Christie,Brown,stevenlucas@example.org,001-981-529-8266x5702,47,Davismouth,Puerto Rico,"Development worker, community",74681,2025-02-15,2025-08-13 19:47:10.610037,10,1850.27,Gold,True,IT
214,Danny,Cole,christopher68@example.net,(468)460-2592,27,Port Jennifer,Italy,Insurance account manager,50632,2024-04-22,2025-09-02 04:14:54.054760,48,3089.19,Bronze,False,HR
215,Sean,Sims,roachsusan@example.org,+1-940-977-7809x733,60,Ramostown,Ecuador,Sports development officer,85576,2024-03-30,2025-08-28 23:27:07.023024,31,3035.38,Platinum,False,Marketing
216,Lori,Clark,eddiedelgado@example.org,(809)494-5101,66,Lake Justin,Panama,"Therapist, nutritional",97154,2024-10-31,2025-08-26 23:36:07.295834,7,1725.86,Bronze,False,Operations
217,Tammy,Curry,sarah14@example.com,(861)568-1472x145,61,New Brian,Montserrat,Seismic interpreter,107743,2025-08-30,2025-08-24 15:04:18.452479,31,2634.67,Gold,True,Marketing
218,Haley,Peck,ronald54@example.net,001-995-429-9787,43,Lake Kelly,Congo,Accommodation manager,108554,2023-12-04,2025-08-24 01:33:07.564296,3,38.44,Gold,True,Marketing
219,Laura,Mclaughlin,laurenduarte@example.com,3556830344,66,Williammouth,Seychelles,Accounting technician,63491,2023-12-01,2025-08-20 02:47:53.252121,18,1640.61,Bronze,False,Operations
220,Randy,Carroll,collierjames@example.com,+1-677-702-7278x57608,45,East Barbaramouth,South Georgia and the South Sandwich Islands,Manufacturing systems engineer,53028,2023-10-27,2025-08-14 14:20:02.316697,8,1901.04,Silver,False,IT
221,Mary,Morgan,ksims@example.net,+1-562-791-4504x617,43,Gallegosport,Cuba,"Scientist, water quality",142953,2024-04-16,2025-08-13 11:38:27.457716,47,211.51,Bronze,False,IT
222,Kristen,Strickland,wallaceangel@example.com,923.857.8452x18230,73,North Larryton,Poland,"Therapist, music",71033,2025-06-07,2025-08-20 02:48:11.040810,36,2146.42,Platinum,False,Sales
223,Pamela,Garcia,andrew43@example.com,434.448.5714,25,Dannyside,Malaysia,"Civil engineer, consulting",83088,2024-02-07,2025-08-20 15:03:48.613499,1,4831.0,Silver,False,Operations
224,Lucas,Thomas,audrey21@example.com,+1-358-870-2070x160,76,Whiteshire,Norfolk Island,Product designer,77428,2024-12-02,2025-08-19 11:47:30.167783,5,2183.56,Bronze,True,HR
225,Lisa,Marquez,beltrankatelyn@example.com,001-521-571-7477,55,Port Paula,Eritrea,Medical physicist,82487,2024-06-21,2025-08-31 02:33:25.097846,33,393.24,Gold,False,Marketing
226,Elizabeth,Mccormick,shawn01@example.com,457-372-4599,39,Rothville,Greece,"Surveyor, commercial/residential",132120,2024-12-26,2025-09-02 21:23:04.995291,10,381.9,Bronze,True,Sales
227,Amanda,Morales,pallen@example.net,(776)515-3966,40,Lake Elizabeth,Saint Vincent and the Grenadines,"Teacher, secondary school",125339,2025-05-12,2025-08-13 13:08:48.854366,41,4075.19,Silver,True,Marketing
228,Caitlin,Nguyen,shortgregory@example.com,591-496-5701,34,Port Dwayneberg,Korea,Ship broker,55856,2024-04-09,2025-08-28 14:02:47.054994,11,3011.99,Bronze,True,Operations
229,Sergio,Harris,kevin46@example.net,(219)209-8624x058,49,Danielport,Tonga,Airline pilot,90811,2024-02-27,2025-08-31 04:26:03.118844,48,2818.68,Platinum,False,Operations
230,Phillip,Flores,bsullivan@example.net,427.623.8656,38,East Alexander,Oman,"Administrator, sports",49786,2023-12-23,2025-09-05 15:57:15.464821,28,341.43,Platinum,False,Sales
231,Diane,Proctor,christophermay@example.com,596.492.7868x765,55,Jacobsshire,Luxembourg,Fast food restaurant manager,37362,2025-02-10,2025-08-18 04:41:41.161550,22,2536.68,Gold,False,HR
232,Sara,Johnston,goodashley@example.net,(319)571-2847x818,20,Mccoyland,Poland,"Solicitor, Scotland",37456,2025-04-14,2025-08-19 11:50:03.277987,23,4158.48,Bronze,True,Finance
233,Brian,Cooper,harrisonwilliam@example.com,001-656-654-4209,56,Lake Thomasburgh,Montserrat,Arts development officer,96462,2024-12-31,2025-08-18 20:53:48.316960,24,2313.56,Bronze,False,Finance
234,Jo,Johnson,gmiller@example.org,442-994-4401x929,59,Lindseyview,Slovenia,Fashion designer,54672,2024-08-28,2025-09-03 02:22:56.240619,20,3025.03,Silver,True,HR
235,Michelle,Cooper,coffeycaitlin@example.org,466.937.2395x0410,24,Alvarezfort,San Marino,Site engineer,136295,2024-02-26,2025-08-30 14:57:41.812632,21,4911.93,Bronze,True,IT
236,Peter,Baker,zsmith@example.com,(358)601-8569x4544,33,Murraybury,Saint Martin,Theatre stage manager,122749,2025-03-25,2025-08-25 17:12:00.418822,28,4954.93,Silver,False,Sales
237,Erica,Kaiser,amy01@example.org,(218)517-5344x30091,76,Lake Susanland,Togo,Trade union research officer,67079,2023-12-12,2025-08-29 19:26:18.878138,24,2043.85,Gold,True,Operations
238,Rachel,Knight,pauladominguez@example.com,871-774-6542x1406,59,West Stephanieview,Christmas Island,Prison officer,73863,2023-10-29,2025-09-08 12:01:05.772541,4,1648.45,Platinum,False,Sales
239,James,Long,irodriguez@example.com,691.974.1011,64,South Eduardotown,Venezuela,Applications developer,141616,2025-01-06,2025-08-18 02:40:07.359051,42,4822.05,Silver,False,IT
240,Isabel,Conway,robertsonshelby@example.com,766.618.3067x1985,55,Brownland,Haiti,Social researcher,116980,2025-05-24,2025-08-20 07:40:46.752246,9,4583.73,Gold,False,Marketing
241,Maureen,Hodges,deborah28@example.org,(234)561-5717x3203,56,Priceside,Norway,Insurance account manager,122908,2024-09-08,2025-09-08 01:36:04.368818,5,1547.91,Platinum,False,Marketing
242,Lisa,Levy,johnsonbrian@example.net,5613387829,60,Lake Donaldtown,Latvia,Water engineer,122121,2023-10-12,2025-08-31 03:46:05.334551,47,4985.82,Bronze,False,Finance
243,David,Jackson,conwaylori@example.org,592.891.1179x931,41,Lisafurt,Greece,Community arts worker,32389,2025-08-22,2025-08-27 09:31:50.491093,23,1544.33,Silver,False,HR
244,Derrick,Copeland,kathrynwatkins@example.com,914-526-2582,30,East Craigfurt,Slovakia (Slovak Republic),"Designer, industrial/product",59693,2023-09-20,2025-08-24 17:27:03.694743,8,774.73,Gold,True,Finance
245,Adam,White,mannbrittney@example.com,(472)932-4876x32909,67,Lake Margaretport,Guernsey,Personal assistant,100748,2023-09-12,2025-08-17 04:29:40.306997,47,4418.41,Bronze,False,Finance
246,David,Moreno,montgomerymichelle@example.net,237.734.0312x77220,26,Jasonview,Grenada,Warehouse manager,108282,2025-04-19,2025-09-01 20:53:17.589998,24,771.26,Silver,True,Operations
